User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned
632,Male,47,Moderate,Rural,133,96,431
633,Male,19,Sedentary,Rural,99,94,206
634,Male,35,Active,Urban,162,144,599
635,Male,45,Sedentary,Rural,70,56,204
636,Female,49,Sedentary,Urban,89,84,350
637,Male,41,Moderate,Suburban,103,56,378
638,Male,55,Sedentary,Rural,98,67,289
639,Female,31,Active,Urban,172,117,406
640,Male,42,Active,Urban,178,96,564
641,Male,42,Active,Rural,166,161,678
642,Male,49,Active,Urban,174,119,797
643,Male,44,Moderate,Suburban,141,85,464
644,Female,49,Active,Rural,185,163,376
645,Male,48,Moderate,Suburban,104,74,215
646,Male,41,Sedentary,Urban,52,28,217
647,Male,52,Sedentary,Suburban,85,77,248
648,Male,47,Moderate,Urban,129,78,478
649,Female,50,Sedentary,Urban,53,27,192
650,Female,50,Sedentary,Suburban,84,69,390
651,Male,44,Active,Rural,191,112,774
652,Female,50,Sedentary,Rural,69,42,155
653,Female,50,Sedentary,Rural,64,46,205
654,Female,21,Moderate,Suburban,134,106,446
655,Female,47,Active,Suburban,192,155,611
656,Male,32,Sedentary,Suburban,96,89,275
657,Female,46,Sedentary,Suburban,60,54,160
658,Male,45,Moderate,Rural,116,98,256
659,Male,49,Sedentary,Rural,78,61,292
660,Male,53,Active,Urban,174,109,721
661,Male,47,Active,Suburban,151,119,420
662,Male,59,Active,Rural,150,112,433
663,Male,55,Moderate,Rural,147,116,500
664,Male,59,Active,Rural,156,143,501
665,Male,29,Active,Rural,179,164,583
666,Male,20,Active,Rural,179,124,744
667,Male,32,Active,Rural,191,170,897
668,Female,27,Active,Suburban,156,97,586
669,Female,39,Active,Urban,157,144,340
670,Female,40,Moderate,Urban,114,64,245
671,Male,28,Active,Suburban,178,134,854
672,Male,33,Sedentary,Rural,85,44,415
673,Male,33,Moderate,Suburban,108,63,447
674,Male,31,Sedentary,Rural,69,35,138
675,Male,23,Sedentary,Rural,76,41,327
676,Female,59,Active,Rural,186,110,705
677,Female,34,Sedentary,Rural,94,61,366
678,Male,48,Sedentary,Rural,53,44,193
679,Male,59,Sedentary,Suburban,79,51,296
680,Female,27,Active,Suburban,177,144,428
681,Female,37,Active,Urban,150,121,547
682,Female,26,Active,Rural,191,98,611
683,Male,32,Moderate,Suburban,133,119,582
684,Male,56,Active,Suburban,186,175,592
685,Male,19,Active,Rural,168,103,836
686,Male,21,Sedentary,Rural,52,33,254
687,Female,41,Active,Suburban,154,108,331
688,Female,35,Sedentary,Rural,98,90,486
689,Male,28,Active,Suburban,181,143,662
690,Female,54,Active,Urban,197,183,570
691,Male,43,Active,Rural,183,106,888
692,Female,25,Active,Urban,182,109,848
693,Male,39,Active,Urban,152,151,463
694,Female,22,Active,Urban,191,177,444
695,Female,19,Active,Rural,153,86,436
696,Female,22,Sedentary,Urban,76,53,323
697,Male,52,Moderate,Suburban,117,87,449
698,Female,49,Moderate,Suburban,105,98,243
699,Male,36,Active,Rural,161,121,600
700,Male,56,Moderate,Rural,135,106,284
701,Female,21,Sedentary,Urban,65,45,269
702,Male,40,Sedentary,Rural,92,80,261
703,Male,36,Sedentary,Suburban,51,42,136
704,Male,43,Moderate,Suburban,108,64,433
705,Male,43,Moderate,Suburban,102,55,427
706,Female,24,Moderate,Rural,140,107,605
707,Male,49,Active,Suburban,160,138,385
708,Female,50,Sedentary,Rural,90,68,440
709,Male,43,Sedentary,Urban,70,40,271
710,Male,41,Active,Suburban,158,147,383
711,Male,40,Moderate,Urban,108,71,530
712,Male,55,Sedentary,Suburban,92,61,212
713,Male,43,Moderate,Suburban,147,123,719
714,Male,48,Active,Suburban,185,167,414
715,Male,23,Moderate,Urban,136,102,375
716,Male,48,Active,Suburban,155,113,601
717,Male,57,Moderate,Urban,119,74,473
718,Female,29,Active,Rural,171,153,587
719,Female,34,Sedentary,Suburban,94,57,206
720,Male,43,Active,Suburban,188,174,604
721,Male,20,Moderate,Urban,137,85,643
722,Male,32,Sedentary,Suburban,58,46,260
723,Female,55,Moderate,Rural,140,102,617
724,Female,41,Moderate,Suburban,123,73,413
725,Female,47,Active,Rural,177,154,520
726,Male,53,Active,Rural,170,121,469
727,Male,44,Moderate,Suburban,105,103,470
728,Female,39,Active,Suburban,196,140,487
729,Male,19,Moderate,Rural,136,107,666
730,Male,24,Active,Rural,166,96,589
731,Female,33,Active,Rural,188,156,694
732,Male,41,Moderate,Suburban,117,90,583
733,Female,47,Sedentary,Urban,64,60,256
734,Female,18,Active,Suburban,166,136,453
735,Male,44,Moderate,Urban,138,116,597
736,Female,26,Sedentary,Urban,64,53,147
737,Male,24,Active,Suburban,178,177,763
738,Female,22,Active,Urban,183,133,642
739,Male,47,Moderate,Rural,147,138,408
740,Male,59,Active,Suburban,165,121,606
741,Male,44,Moderate,Urban,136,75,521
742,Male,27,Moderate,Rural,113,101,480
743,Female,42,Active,Urban,171,166,399
744,Female,35,Sedentary,Urban,54,36,218
745,Male,24,Active,Rural,194,126,652
746,Male,48,Sedentary,Rural,80,70,200
747,Male,49,Active,Suburban,158,139,577
748,Female,28,Sedentary,Urban,91,70,383
749,Female,27,Active,Suburban,155,129,626
750,Male,39,Sedentary,Suburban,82,70,203
751,Female,48,Sedentary,Urban,73,63,190
752,Male,58,Active,Urban,187,121,616
753,Female,31,Active,Suburban,193,174,449
754,Male,20,Moderate,Rural,122,103,444
755,Male,41,Sedentary,Suburban,60,35,294
756,Male,31,Active,Urban,198,174,943
757,Female,33,Moderate,Rural,124,96,473
758,Male,45,Active,Suburban,168,120,608
759,Female,52,Sedentary,Urban,65,47,315
760,Female,57,Active,Rural,193,163,946
761,Male,19,Active,Rural,179,139,874
762,Male,51,Moderate,Rural,132,123,437
763,Male,35,Active,Urban,158,95,711
764,Female,24,Moderate,Suburban,123,116,428
765,Female,55,Sedentary,Urban,61,44,137
766,Female,59,Sedentary,Urban,72,53,165
767,Female,24,Active,Rural,195,140,740
768,Female,21,Moderate,Suburban,142,91,662
769,Female,33,Sedentary,Rural,57,44,238
770,Female,23,Active,Urban,191,100,462
771,Male,37,Active,Rural,189,140,502
772,Male,48,Active,Urban,177,110,768
773,Male,36,Active,Urban,195,171,963
774,Female,39,Active,Urban,169,164,394
775,Male,38,Moderate,Rural,141,139,346
776,Female,35,Active,Suburban,186,160,702
777,Female,49,Active,Rural,166,89,639
778,Female,51,Active,Urban,184,93,916
779,Female,44,Active,Rural,186,102,831
780,Male,55,Active,Urban,166,128,421
781,Female,47,Active,Suburban,154,81,427
782,Male,50,Active,Suburban,187,119,634
783,Female,44,Sedentary,Urban,57,28,262
784,Male,40,Sedentary,Suburban,84,62,218
785,Female,36,Active,Urban,164,140,576
786,Female,48,Moderate,Rural,101,79,421
787,Male,21,Active,Rural,166,102,755
788,Male,36,Moderate,Suburban,128,68,600
789,Male,55,Moderate,Suburban,109,72,406
790,Female,57,Moderate,Urban,140,70,377
791,Female,39,Moderate,Suburban,113,80,443
792,Female,26,Moderate,Suburban,120,75,441
793,Male,48,Sedentary,Suburban,81,59,234
794,Male,27,Active,Urban,183,109,412
795,Male,27,Sedentary,Rural,80,69,206
796,Female,47,Sedentary,Urban,73,68,355
797,Female,27,Active,Urban,170,147,570
798,Male,53,Sedentary,Suburban,91,85,307
799,Female,35,Active,Rural,192,163,921
800,Female,36,Active,Urban,182,123,404
801,Female,40,Active,Suburban,157,113,769
802,Male,21,Active,Urban,180,111,593
803,Male,29,Moderate,Suburban,149,120,636
804,Male,41,Moderate,Rural,119,81,389
805,Female,30,Sedentary,Rural,92,69,415
806,Male,21,Active,Suburban,165,108,630
807,Male,44,Active,Urban,186,105,629
808,Female,55,Active,Urban,161,138,335
809,Female,56,Active,Rural,188,142,384
810,Female,25,Moderate,Urban,114,80,339
811,Female,43,Moderate,Suburban,140,129,496
812,Male,51,Moderate,Suburban,135,98,546
813,Female,26,Sedentary,Suburban,91,83,251
814,Female,27,Active,Rural,196,186,393
815,Female,18,Moderate,Rural,130,120,417
816,Female,25,Moderate,Rural,114,74,259
817,Female,27,Active,Suburban,163,142,535
818,Female,42,Moderate,Rural,134,118,289
819,Male,48,Active,Suburban,163,158,359
820,Male,56,Active,Urban,171,164,774
821,Male,20,Moderate,Rural,115,72,269
822,Male,56,Sedentary,Urban,87,60,429
823,Female,55,Active,Urban,195,144,471
824,Female,52,Sedentary,Rural,95,68,229
825,Female,25,Moderate,Rural,129,118,441
826,Male,18,Active,Urban,191,136,847
827,Female,22,Active,Urban,167,135,525
828,Female,44,Moderate,Urban,100,97,406
829,Female,43,Sedentary,Suburban,54,53,124
830,Female,43,Moderate,Urban,140,127,401
831,Male,28,Moderate,Suburban,131,102,383
832,Female,51,Moderate,Rural,101,77,480
833,Female,58,Sedentary,Urban,99,68,489
834,Female,19,Active,Rural,191,116,569
835,Male,38,Active,Urban,160,107,364
836,Female,43,Moderate,Rural,121,76,400
837,Female,29,Moderate,Urban,110,90,297
838,Female,26,Sedentary,Suburban,84,64,196
839,Female,58,Moderate,Rural,122,104,367
840,Female,40,Sedentary,Rural,85,57,272
841,Female,59,Sedentary,Urban,69,58,284
842,Female,22,Sedentary,Suburban,75,68,340
843,Male,26,Moderate,Suburban,149,146,340
844,Male,27,Active,Suburban,168,101,469
845,Female,27,Sedentary,Urban,84,55,231
846,Female,31,Active,Rural,158,113,573
847,Male,53,Sedentary,Urban,55,29,230
848,Male,27,Moderate,Suburban,124,70,425
849,Male,54,Sedentary,Suburban,80,46,222
850,Male,58,Sedentary,Rural,77,39,218
851,Female,55,Active,Urban,186,151,665
852,Female,39,Moderate,Urban,128,125,448
853,Female,40,Sedentary,Suburban,79,70,231
854,Female,33,Moderate,Rural,133,128,660
855,Female,28,Active,Rural,197,151,868
856,Male,52,Moderate,Suburban,149,147,335
857,Male,37,Moderate,Urban,121,83,377
858,Male,54,Active,Urban,155,144,506
859,Male,58,Sedentary,Rural,55,41,141
860,Male,22,Sedentary,Rural,87,62,428
861,Female,53,Moderate,Suburban,148,87,615
862,Male,30,Sedentary,Rural,99,95,216
863,Male,34,Active,Urban,160,118,768
864,Female,43,Moderate,Urban,134,126,522
865,Female,37,Moderate,Rural,131,100,413
866,Female,56,Sedentary,Suburban,92,52,382
867,Female,50,Sedentary,Urban,95,93,459
868,Female,47,Sedentary,Urban,94,72,305
869,Male,33,Moderate,Suburban,149,138,630
870,Female,24,Sedentary,Rural,72,55,342
871,Female,47,Moderate,Urban,105,60,301
872,Male,19,Sedentary,Urban,59,50,271
873,Male,29,Moderate,Suburban,143,83,467
874,Female,57,Moderate,Rural,139,72,521
875,Female,18,Moderate,Suburban,100,55,265
876,Male,20,Sedentary,Suburban,95,73,335
877,Female,25,Sedentary,Rural,91,73,342
878,Female,43,Active,Urban,152,95,691
879,Female,57,Moderate,Suburban,117,65,575
880,Female,28,Sedentary,Urban,68,61,329
881,Female,38,Active,Urban,158,104,605
882,Male,22,Active,Urban,156,126,400
883,Male,57,Sedentary,Urban,98,57,222
884,Female,43,Moderate,Suburban,100,82,262
885,Female,38,Active,Rural,181,108,845
886,Male,26,Active,Urban,199,120,743
887,Male,34,Moderate,Urban,102,96,340
888,Male,54,Sedentary,Urban,84,48,246
889,Female,19,Moderate,Rural,103,87,233
890,Male,57,Moderate,Urban,108,88,327
891,Female,45,Sedentary,Rural,97,72,458
892,Female,44,Active,Suburban,182,107,823
893,Female,57,Moderate,Rural,108,107,348
894,Female,18,Active,Urban,196,187,794
895,Female,28,Active,Suburban,184,157,668
896,Male,56,Active,Rural,156,150,525
897,Male,35,Sedentary,Urban,91,77,352
898,Male,44,Active,Suburban,173,157,755
899,Male,27,Moderate,Suburban,144,106,524
900,Female,53,Moderate,Rural,116,110,333
901,Male,38,Moderate,Urban,109,94,343
902,Male,45,Sedentary,Rural,66,39,325
903,Male,18,Moderate,Suburban,110,104,414
904,Male,31,Sedentary,Suburban,95,66,462
905,Male,37,Active,Urban,178,120,582
906,Male,26,Active,Suburban,184,176,639
907,Female,44,Sedentary,Urban,72,46,267
908,Female,21,Sedentary,Rural,63,33,196
909,Male,54,Sedentary,Suburban,89,88,380
910,Female,35,Active,Suburban,182,173,414
911,Female,48,Sedentary,Urban,72,58,172
912,Female,56,Active,Urban,155,115,442
913,Female,27,Active,Rural,181,129,443
914,Female,26,Moderate,Urban,120,118,456
915,Male,45,Active,Suburban,169,107,468
916,Female,45,Sedentary,Rural,71,42,251
917,Female,30,Sedentary,Rural,95,75,260
918,Male,35,Sedentary,Rural,55,53,179
919,Female,29,Active,Urban,161,142,535
920,Female,25,Active,Urban,196,187,480
921,Male,40,Moderate,Suburban,118,94,462
922,Female,22,Moderate,Rural,112,80,463
923,Male,24,Sedentary,Rural,94,78,357
924,Female,32,Active,Rural,194,168,620
925,Female,20,Sedentary,Suburban,91,51,312
926,Male,35,Sedentary,Urban,86,45,295
927,Female,55,Sedentary,Rural,91,53,444
928,Male,43,Moderate,Urban,132,107,361
929,Female,55,Sedentary,Urban,87,63,405
930,Female,50,Moderate,Urban,117,96,539
931,Female,38,Active,Urban,182,118,547
932,Female,34,Sedentary,Urban,74,50,330
933,Male,19,Moderate,Suburban,119,97,460
934,Female,42,Active,Urban,179,150,542
935,Female,58,Moderate,Rural,136,122,356
936,Male,36,Sedentary,Rural,50,44,102
937,Male,55,Active,Rural,162,87,649
938,Male,42,Active,Suburban,155,110,405
939,Female,56,Active,Urban,165,89,734
940,Male,21,Moderate,Rural,110,104,225
941,Male,20,Moderate,Rural,145,86,684
942,Male,51,Moderate,Rural,126,77,417
943,Male,59,Active,Urban,153,120,699
944,Female,27,Sedentary,Rural,78,50,339
945,Female,44,Sedentary,Urban,89,63,371
946,Female,43,Active,Rural,169,95,375
947,Male,44,Sedentary,Rural,79,56,231
948,Male,18,Active,Urban,156,119,316
949,Male,37,Sedentary,Rural,97,76,296
950,Female,42,Sedentary,Suburban,61,39,158
951,Male,27,Sedentary,Urban,51,27,115
952,Male,18,Moderate,Rural,146,92,656
953,Female,33,Moderate,Suburban,148,125,363
954,Female,28,Active,Suburban,175,133,556
955,Female,21,Moderate,Urban,108,56,245
956,Female,52,Active,Rural,186,173,374
957,Female,30,Moderate,Urban,108,61,224
958,Male,38,Sedentary,Suburban,66,56,273
959,Male,32,Moderate,Suburban,115,74,256
960,Male,27,Moderate,Urban,127,69,472
961,Female,55,Moderate,Urban,133,84,655
962,Female,28,Active,Rural,179,100,780
963,Female,49,Active,Suburban,188,157,439
964,Female,50,Sedentary,Urban,64,57,227
965,Male,37,Sedentary,Suburban,52,26,110
966,Male,53,Sedentary,Urban,58,29,120
967,Male,47,Moderate,Rural,146,82,293
968,Male,27,Sedentary,Suburban,72,64,327
969,Male,32,Active,Rural,168,121,638
970,Male,46,Sedentary,Rural,69,45,340
971,Male,18,Sedentary,Suburban,84,48,318
972,Male,38,Sedentary,Urban,99,65,199
973,Female,32,Sedentary,Rural,54,47,120
974,Male,20,Sedentary,Rural,60,53,216
975,Male,50,Active,Suburban,176,122,820
976,Female,55,Moderate,Suburban,103,91,301
977,Female,36,Sedentary,Suburban,92,56,250
978,Male,21,Moderate,Rural,120,102,425
979,Male,29,Sedentary,Urban,63,36,282
980,Female,42,Moderate,Urban,130,92,366
981,Female,51,Active,Suburban,199,134,745
982,Female,34,Moderate,Rural,118,61,503
983,Male,23,Sedentary,Rural,85,65,245
984,Female,29,Moderate,Rural,123,61,593
985,Male,32,Moderate,Suburban,115,77,327
986,Female,34,Sedentary,Rural,75,71,372
987,Male,18,Moderate,Rural,115,114,399
988,Female,31,Sedentary,Urban,78,67,292
989,Male,19,Active,Suburban,163,152,327
990,Female,21,Sedentary,Suburban,60,31,230
991,Female,19,Active,Suburban,167,151,711
992,Male,43,Moderate,Rural,106,75,486
993,Male,57,Sedentary,Rural,68,52,312
994,Male,50,Moderate,Urban,144,99,618
995,Female,56,Active,Suburban,199,109,618
996,Female,23,Active,Rural,198,119,955
997,Female,47,Moderate,Urban,104,84,344
998,Female,39,Sedentary,Rural,52,39,121
999,Female,44,Sedentary,Rural,61,52,245
1000,Male,36,Sedentary,Suburban,65,51,149
1001,Male,27,Sedentary,Suburban,64,40,152
1002,Female,23,Active,Rural,166,94,696
1003,Female,43,Sedentary,Rural,91,83,252
1004,Male,59,Moderate,Rural,107,76,260
1005,Female,20,Active,Rural,174,171,721
1006,Male,20,Moderate,Rural,132,94,522
1007,Male,23,Moderate,Suburban,138,72,440
1008,Male,27,Moderate,Suburban,130,70,479
1009,Male,55,Active,Rural,159,90,435
1010,Male,30,Sedentary,Rural,51,27,165
1011,Female,55,Moderate,Suburban,134,90,442
1012,Male,29,Moderate,Rural,147,124,583
1013,Female,44,Sedentary,Suburban,69,49,248
1014,Male,25,Sedentary,Suburban,88,68,267
1015,Female,22,Sedentary,Suburban,90,67,403
1016,Male,53,Sedentary,Suburban,95,64,230
1017,Female,55,Moderate,Urban,134,127,630
1018,Female,47,Active,Rural,173,132,629
1019,Male,54,Sedentary,Rural,85,62,353
1020,Male,46,Sedentary,Rural,54,52,151
1021,Male,39,Moderate,Suburban,132,91,640
1022,Female,31,Sedentary,Suburban,71,54,143
1023,Male,27,Moderate,Suburban,140,123,681
1024,Male,28,Moderate,Rural,104,83,253
1025,Female,52,Moderate,Suburban,110,75,222
1026,Male,40,Moderate,Urban,108,55,453
1027,Male,25,Sedentary,Rural,77,71,334
1028,Female,38,Active,Urban,159,80,365
1029,Male,54,Sedentary,Urban,55,38,145
1030,Female,45,Active,Rural,157,87,730
1031,Male,48,Sedentary,Urban,86,80,390
1032,Female,45,Moderate,Urban,128,82,273
1033,Female,59,Sedentary,Suburban,72,36,202
1034,Male,44,Moderate,Urban,142,73,293
1035,Female,57,Sedentary,Suburban,56,44,167
1036,Male,38,Moderate,Urban,125,77,544
1037,Female,26,Active,Rural,194,192,591
1038,Female,46,Moderate,Rural,143,78,677
1039,Male,32,Sedentary,Rural,94,57,340
1040,Male,50,Moderate,Rural,116,88,570
1041,Male,54,Active,Suburban,194,151,722
1042,Female,53,Active,Urban,193,148,936
1043,Male,45,Sedentary,Urban,51,26,126
1044,Female,27,Moderate,Rural,137,135,353
1045,Female,40,Sedentary,Suburban,81,54,395
1046,Male,45,Moderate,Suburban,113,96,304
1047,Female,51,Active,Rural,156,84,511
1048,Male,22,Sedentary,Urban,68,51,152
1049,Female,35,Active,Rural,167,165,450
1050,Male,23,Moderate,Urban,139,127,288
1051,Female,59,Active,Rural,156,104,754
1052,Female,40,Moderate,Urban,136,72,333
1053,Male,45,Sedentary,Suburban,57,37,203
1054,Female,58,Moderate,Rural,114,111,448
1055,Female,30,Moderate,Urban,127,72,309
1056,Female,42,Sedentary,Urban,89,47,238
1057,Female,24,Sedentary,Urban,89,57,413
1058,Female,19,Active,Urban,182,145,606
1059,Male,33,Moderate,Suburban,117,69,307
1060,Male,19,Moderate,Urban,120,92,440
1061,Female,53,Active,Suburban,175,165,498
1062,Male,19,Moderate,Urban,121,114,543
1063,Male,55,Moderate,Suburban,140,74,323
1064,Female,27,Sedentary,Suburban,65,36,191
1065,Male,31,Sedentary,Urban,75,62,210
1066,Female,44,Sedentary,Suburban,54,50,157
1067,Male,32,Active,Rural,185,115,911
1068,Female,38,Sedentary,Urban,54,34,129
1069,Female,29,Active,Rural,182,159,715
1070,Female,50,Sedentary,Suburban,99,96,220
1071,Female,57,Moderate,Suburban,109,89,490
1072,Male,39,Moderate,Rural,126,120,488
1073,Male,55,Sedentary,Urban,57,35,235
1074,Female,35,Sedentary,Rural,99,54,268
1075,Male,19,Active,Suburban,175,167,770
1076,Female,46,Moderate,Urban,122,87,428
1077,Female,24,Sedentary,Rural,89,62,394
1078,Male,48,Sedentary,Rural,89,68,302
1079,Female,58,Moderate,Urban,106,87,281
1080,Female,35,Sedentary,Rural,89,58,226
1081,Male,26,Moderate,Urban,103,57,299
1082,Female,25,Sedentary,Urban,66,62,176
1083,Female,50,Moderate,Rural,138,77,586
1084,Male,22,Active,Urban,168,135,796
1085,Male,31,Sedentary,Urban,96,84,374
1086,Female,30,Sedentary,Suburban,68,39,339
1087,Male,28,Sedentary,Suburban,64,46,258
1088,Male,37,Active,Suburban,153,113,503
1089,Male,40,Sedentary,Rural,98,76,459
1090,Male,44,Sedentary,Rural,80,60,332
1091,Male,32,Moderate,Rural,128,78,535
1092,Male,47,Sedentary,Rural,70,57,234
1093,Female,33,Sedentary,Urban,83,68,325
1094,Female,57,Moderate,Urban,121,62,359
1095,Male,35,Active,Suburban,158,84,636
1096,Male,59,Active,Urban,171,135,450
1097,Male,40,Moderate,Rural,107,89,232
1098,Female,53,Active,Urban,193,96,810
1099,Female,55,Active,Suburban,173,133,810
1100,Female,25,Sedentary,Rural,81,53,178
1101,Female,56,Sedentary,Urban,81,72,191
1102,Male,46,Sedentary,Suburban,96,81,381
1103,Male,29,Active,Urban,173,148,379
1104,Male,35,Sedentary,Suburban,96,48,277
1105,Male,36,Active,Suburban,182,148,381
1106,Male,53,Sedentary,Suburban,96,86,331
1107,Female,50,Active,Rural,159,144,447
1108,Male,22,Moderate,Urban,105,71,493
1109,Female,56,Moderate,Urban,141,72,510
1110,Male,45,Sedentary,Rural,86,84,312
1111,Male,43,Active,Rural,173,88,459
1112,Female,38,Moderate,Urban,137,126,301
1113,Female,40,Moderate,Rural,125,81,596
1114,Male,38,Sedentary,Rural,50,34,160
1115,Female,28,Sedentary,Urban,50,43,131
1116,Female,59,Active,Suburban,192,122,780
1117,Female,56,Moderate,Rural,116,85,320
1118,Male,33,Active,Urban,199,134,700
1119,Male,50,Active,Urban,151,106,333
1120,Male,44,Sedentary,Urban,55,48,204
1121,Female,18,Active,Rural,158,118,343
1122,Female,33,Active,Suburban,166,113,450
1123,Male,22,Moderate,Suburban,122,91,397
1124,Male,35,Active,Urban,153,133,422
1125,Female,58,Moderate,Rural,114,93,250
1126,Male,51,Moderate,Rural,104,92,395
1127,Male,42,Active,Suburban,192,184,579
1128,Female,59,Active,Suburban,196,179,834
1129,Female,51,Moderate,Rural,136,83,585
